H;V;PM
-1.407;-3.027;37.760
-1.400;-3.082;37.736
-1.400;-3.086;37.736
-1.402;-3.189;37.758
-1.394;-3.252;37.725
-1.396;-3.301;37.738
-1.393;-3.411;37.739
-1.392;-3.419;37.732
-1.383;-3.459;37.695
-1.376;-3.512;37.669
-1.375;-3.628;37.678
-1.385;-3.725;37.735
-1.389;-3.815;37.763
-1.377;-3.878;37.715
-1.376;-3.895;37.710
-1.374;-3.907;37.703
-1.370;-3.917;37.688
-1.359;-3.989;37.642
-1.344;-4.051;37.578
-1.345;-4.069;37.582
-1.342;-4.075;37.570
-1.324;-4.159;37.491
-1.313;-4.192;37.446
-1.282;-4.288;37.309
-1.279;-4.302;37.294
-1.270;-4.331;37.257
-1.466;-1.411;37.838
-1.466;-1.424;37.842
-1.478;-1.515;37.905
-1.478;-1.537;37.910
-1.478;-1.556;37.910
-1.478;-1.591;37.915
-1.478;-1.614;37.918
-1.478;-1.627;37.922
-1.479;-1.635;37.928
-1.481;-1.693;37.942
-1.504;-1.831;38.066
-1.492;-1.937;38.022
-1.490;-1.956;38.015
-1.488;-1.975;38.007
-1.484;-2.144;38.005
-1.485;-2.352;38.034
-1.489;-2.360;38.055
-1.487;-2.374;38.047
-1.473;-2.525;37.999
-1.460;-2.562;37.937
-1.458;-2.575;37.931
-1.459;-2.598;37.938
-1.459;-2.674;37.947
-1.459;-2.697;37.947
-1.458;-2.715;37.947
-1.456;-2.782;37.943
-1.450;-2.849;37.922
-1.443;-2.897;37.896
-1.442;-2.914;37.892
-1.440;-2.927;37.885
-1.410;-3.035;37.752
-1.407;-3.065;37.741
-1.403;-3.325;37.752
-1.382;-3.500;37.674
-1.378;-3.533;37.659
-1.377;-3.555;37.656
-1.376;-3.576;37.655
-1.376;-3.594;37.657
-1.388;-3.661;37.718
-1.387;-3.692;37.717
-1.392;-3.714;37.745
-1.393;-3.738;37.755
-1.391;-3.749;37.744
-1.391;-3.777;37.746
-1.392;-3.823;37.759
-1.375;-3.932;37.691
-1.361;-4.000;37.630
-1.353;-4.023;37.594
-1.342;-4.120;37.552
-1.334;-4.144;37.519
-1.330;-4.152;37.499
-1.319;-4.185;37.452
-1.316;-4.204;37.438
-1.304;-4.252;37.388
-1.286;-4.296;37.305
-1.280;-4.311;37.278
-1.470;-1.398;37.834
-1.481;-1.493;37.896
-1.482;-1.573;37.912
-1.486;-1.707;37.944
-1.501;-1.784;38.027
-1.506;-1.819;38.052
-1.508;-1.836;38.066
-1.488;-2.013;37.988
-1.491;-2.157;38.019
-1.490;-2.175;38.017
-1.491;-2.197;38.023
-1.491;-2.379;38.043
-1.488;-2.393;38.031
-1.480;-2.435;37.999
-1.481;-2.448;38.004
-1.463;-2.616;37.940
-1.463;-2.629;37.941
-1.460;-2.737;37.938
-1.459;-2.755;37.936
-1.460;-2.773;37.939
-1.459;-2.795;37.940
-1.457;-2.813;37.933
-1.442;-2.936;37.875
-1.427;-2.972;37.809
-1.420;-3.006;37.780
-1.412;-3.052;37.745
-1.410;-3.100;37.739
-1.410;-3.113;37.741
-1.411;-3.136;37.748
-1.412;-3.154;37.754
-1.412;-3.167;37.757
-1.412;-3.176;37.760
-1.411;-3.198;37.756
-1.410;-3.211;37.752
-1.406;-3.311;37.746
-1.405;-3.400;37.749
-1.403;-3.412;37.744
-1.394;-3.434;37.703
-1.393;-3.446;37.698
-1.381;-3.550;37.654
-1.382;-3.568;37.659
-1.381;-3.608;37.659
-1.384;-3.623;37.676
-1.392;-3.670;37.719
-1.395;-3.791;37.748
-1.396;-3.805;37.752
-1.394;-3.835;37.748
-1.377;-3.948;37.681
-1.364;-4.007;37.623
-1.360;-4.018;37.608
-1.356;-4.036;37.590
-1.349;-4.091;37.560
-1.347;-4.113;37.557
-1.330;-4.166;37.482
-1.317;-4.213;37.423
-1.315;-4.224;37.414
-1.303;-4.264;37.365
-1.288;-4.277;37.296
-1.283;-4.319;37.276
-1.275;-4.348;37.239
-1.481;-1.442;37.869
-1.482;-1.468;37.879
-1.484;-1.476;37.889
-1.486;-1.515;37.902
-1.492;-1.746;37.955
-1.495;-1.754;37.972
-1.509;-1.860;38.052
-1.508;-1.870;38.048
-1.496;-1.980;38.002
-1.494;-1.999;37.993
-1.491;-2.117;37.992
-1.493;-2.135;38.003
-1.494;-2.216;38.020
-1.492;-2.239;38.013
-1.491;-2.253;38.010
-1.490;-2.276;38.006
-1.490;-2.303;38.007
-1.490;-2.316;38.013
-1.486;-2.462;38.009
-1.468;-2.656;37.943
-1.466;-2.710;37.942
-1.460;-2.835;37.925
-1.442;-2.948;37.853
-1.429;-2.981;37.798
-1.427;-2.993;37.789
-1.414;-3.073;37.735
-1.414;-3.091;37.738
-1.412;-3.223;37.741
-1.409;-3.288;37.736
-1.410;-3.298;37.741
-1.405;-3.420;37.732
-1.396;-3.455;37.693
-1.394;-3.471;37.687
-1.386;-3.541;37.654
-1.385;-3.585;37.655
-1.394;-3.650;37.706
-1.394;-3.691;37.712
-1.399;-3.708;37.734
-1.398;-3.757;37.737
-1.397;-3.843;37.740
-1.394;-3.854;37.727
-1.392;-3.866;37.719
-1.380;-3.960;37.673
-1.378;-3.972;37.664
-1.362;-4.029;37.598
-1.359;-4.053;37.586
-1.348;-4.128;37.543
-1.345;-4.138;37.528
-1.330;-4.174;37.460
-1.329;-4.187;37.456
-1.316;-4.235;37.404
-1.316;-4.244;37.403
-1.311;-4.256;37.382
-1.309;-4.262;37.372
-1.281;-4.338;37.249
-1.275;-4.353;37.224
-1.483;-1.435;37.857
-1.485;-1.451;37.870
-1.491;-1.538;37.906
-1.495;-1.720;37.945
-1.495;-1.733;37.949
-1.511;-1.793;38.030
-1.513;-1.811;38.040
-1.511;-1.880;38.042
-1.510;-1.894;38.035
-1.508;-1.913;38.027
-1.496;-2.018;37.983
-1.494;-2.032;37.976
-1.493;-2.055;37.974
-1.494;-2.109;37.983
-1.501;-2.188;38.026
-1.493;-2.294;38.003
-1.495;-2.335;38.014
-1.494;-2.348;38.011
-1.500;-2.366;38.044
-1.501;-2.370;38.046
-1.495;-2.403;38.022
-1.493;-2.412;38.015
-1.490;-2.476;38.006
-1.492;-2.494;38.019
-1.491;-2.512;38.015
-1.475;-2.558;37.944
-1.474;-2.688;37.954
-1.473;-2.715;37.953
-1.469;-2.737;37.938
-1.463;-2.844;37.921
-1.462;-2.858;37.916
-1.460;-2.875;37.909
-1.442;-2.956;37.834
-1.419;-3.060;37.735
-1.418;-3.104;37.739
-1.414;-3.231;37.730
-1.413;-3.253;37.728
-1.413;-3.271;37.732
-1.396;-3.488;37.678
-1.396;-3.635;37.694
-1.397;-3.640;37.698
-1.399;-3.678;37.713
-1.404;-3.718;37.738
-1.403;-3.767;37.740
-1.402;-3.776;37.738
-1.402;-3.785;37.737
-1.395;-3.875;37.716
-1.394;-3.892;37.711
-1.378;-3.990;37.646
-1.375;-4.001;37.632
-1.362;-4.070;37.581
-1.341;-4.161;37.494
-1.312;-4.261;37.368
-1.295;-4.276;37.288
-1.294;-4.279;37.286
-1.296;-4.286;37.295
-1.299;-4.294;37.309
-1.288;-4.329;37.260
-1.285;-4.338;37.247
-1.483;-1.411;37.834
-1.484;-1.424;37.839
-1.495;-1.556;37.906
-1.496;-1.614;37.917
-1.499;-1.634;37.934
-1.499;-1.653;37.934
-1.499;-1.675;37.938
-1.499;-1.698;37.940
-1.499;-1.711;37.943
-1.513;-1.763;38.013
-1.515;-1.775;38.022
-1.512;-1.918;38.024
-1.510;-1.932;38.019
-1.496;-2.073;37.967
-1.497;-2.096;37.974
-1.506;-2.188;38.026
-1.499;-2.271;38.004
-1.493;-2.435;37.995
-1.492;-2.453;37.991
-1.495;-2.476;38.004
-1.479;-2.562;37.939
-1.475;-2.576;37.926
-1.476;-2.612;37.934
-1.476;-2.634;37.937
-1.477;-2.652;37.940
-1.477;-2.670;37.942
-1.478;-2.679;37.949
-1.481;-2.697;37.964
-1.483;-2.716;37.975
-1.484;-2.729;37.984
-1.479;-2.738;37.959
-1.463;-2.884;37.901
-1.462;-2.893;37.897
-1.462;-2.915;37.898
-1.458;-2.928;37.884
-1.444;-2.965;37.823
-1.432;-3.015;37.769
-1.428;-3.036;37.755
-1.424;-3.211;37.753
-1.400;-3.496;37.673
-1.398;-3.513;37.665
-1.396;-3.525;37.659
-1.395;-3.573;37.658
-1.394;-3.591;37.657
-1.410;-3.738;37.749
-1.408;-3.749;37.739
-1.407;-3.799;37.741
-1.408;-3.804;37.746
-1.412;-3.821;37.765
-1.411;-3.825;37.761
-1.396;-3.912;37.701
-1.375;-4.020;37.615
-1.371;-4.048;37.599
-1.366;-4.083;37.579
-1.352;-4.145;37.519
-1.348;-4.155;37.504
-1.345;-4.164;37.489
-1.336;-4.191;37.452
-1.333;-4.205;37.439
-1.293;-4.312;37.262
-1.287;-4.345;37.239
-1.487;-1.399;37.827
-1.494;-1.443;37.865
-1.498;-1.480;37.890
-1.500;-1.515;37.902
-1.500;-1.574;37.908
-1.500;-1.592;37.910
-1.504;-1.617;37.929
-1.507;-1.732;37.957
-1.520;-1.789;38.025
-1.526;-1.823;38.056
-1.527;-1.836;38.063
-1.513;-1.951;38.009
-1.510;-2.152;38.018
-1.505;-2.253;38.007
-1.505;-2.285;38.008
-1.502;-2.349;38.005
-1.509;-2.379;38.039
-1.501;-2.421;38.005
-1.498;-2.521;38.003
-1.495;-2.530;37.992
-1.480;-2.594;37.929
-1.477;-2.755;37.930
-1.479;-2.773;37.941
-1.478;-2.796;37.940
-1.474;-2.827;37.926
-1.446;-2.973;37.809
-1.429;-3.154;37.752
-1.431;-3.177;37.762
-1.431;-3.190;37.763
-1.429;-3.198;37.757
-1.423;-3.267;37.734
-1.411;-3.438;37.698
-1.399;-3.538;37.654
-1.399;-3.550;37.651
-1.400;-3.609;37.663
-1.406;-3.636;37.697
-1.413;-3.837;37.750
-1.411;-3.844;37.742
-1.400;-3.921;37.697
-1.398;-3.933;37.690
-1.396;-3.949;37.681
-1.382;-4.013;37.625
-1.374;-4.069;37.592
-1.367;-4.094;37.565
-1.365;-4.110;37.558
-1.340;-4.172;37.446
-1.332;-4.225;37.414
-1.318;-4.249;37.352
-1.306;-4.269;37.296
-1.302;-4.282;37.279
-1.503;-1.494;37.891
-1.504;-1.533;37.902
-1.504;-1.551;37.904
-1.518;-1.743;37.986
-1.518;-1.747;37.991
-1.529;-1.855;38.051
-1.516;-1.961;38.004
-1.514;-1.975;37.997
-1.512;-1.994;37.989
-1.511;-2.130;38.000
-1.513;-2.144;38.010
-1.513;-2.175;38.012
-1.513;-2.198;38.017
-1.513;-2.216;38.018
-1.511;-2.235;38.010
-1.509;-2.299;38.006
-1.509;-2.317;38.009
-1.508;-2.362;38.012
-1.512;-2.389;38.030
-1.496;-2.540;37.975
-1.494;-2.720;37.985
-1.486;-2.747;37.951
-1.481;-2.814;37.932
-1.464;-2.936;37.870
-1.448;-2.981;37.798
-1.447;-2.994;37.793
-1.439;-3.028;37.763
-1.435;-3.048;37.744
-1.433;-3.057;37.736
-1.432;-3.074;37.734
-1.432;-3.092;37.737
-1.433;-3.105;37.739
-1.433;-3.114;37.741
-1.434;-3.132;37.748
-1.435;-3.168;37.757
-1.428;-3.231;37.730
-1.427;-3.245;37.730
-1.421;-3.428;37.719
-1.417;-3.435;37.704
-1.415;-3.451;37.694
-1.404;-3.569;37.657
-1.403;-3.591;37.657
-1.412;-3.642;37.701
-1.414;-3.657;37.712
-1.413;-3.674;37.711
-1.411;-3.691;37.703
-1.417;-3.718;37.733
-1.415;-3.757;37.731
-1.415;-3.771;37.731
-1.415;-3.789;37.733
-1.414;-3.852;37.734
-1.398;-3.961;37.675
-1.396;-3.973;37.667
-1.383;-4.033;37.610
-1.381;-4.054;37.604
-1.369;-4.118;37.554
-1.367;-4.129;37.546
-1.338;-4.215;37.423
-1.331;-4.242;37.393
-1.321;-4.257;37.346
-1.306;-4.304;37.279
-1.293;-4.350;37.225
-1.498;-1.424;37.838
-1.504;-1.456;37.870
-1.504;-1.474;37.872
-1.513;-1.711;37.940
-1.523;-1.742;37.988
-1.531;-1.802;38.032
-1.532;-1.811;38.038
-1.532;-1.865;38.045
-1.530;-1.880;38.039
-1.528;-1.894;38.032
-1.514;-2.013;37.978
-1.512;-2.032;37.969
-1.515;-2.117;37.992
-1.514;-2.258;38.004
-1.513;-2.276;38.001
-1.514;-2.294;38.010
-1.514;-2.335;38.012
-1.514;-2.366;38.018
-1.514;-2.398;38.022
-1.512;-2.412;38.011
-1.509;-2.485;38.008
-1.511;-2.494;38.016
-1.510;-2.508;38.011
-1.496;-2.553;37.955
-1.493;-2.562;37.940
-1.489;-2.598;37.927
-1.494;-2.675;37.958
-1.497;-2.693;37.971
-1.499;-2.716;37.986
-1.497;-2.738;37.978
-1.483;-2.836;37.922
-1.481;-2.854;37.915
-1.479;-2.871;37.909
-1.477;-2.884;37.901
-1.465;-2.949;37.854
-1.416;-3.472;37.682
-1.420;-3.731;37.730
-1.422;-3.742;37.742
-1.415;-3.867;37.720
-1.414;-3.876;37.716
-1.390;-4.022;37.620
-1.385;-4.072;37.604
-1.368;-4.140;37.531
-1.338;-4.227;37.401
-1.311;-4.275;37.281
-1.305;-4.325;37.258
-1.300;-4.341;37.239
-1.506;-1.435;37.857
-1.508;-1.447;37.865
-1.513;-1.583;37.906
-1.515;-1.591;37.913
-1.518;-1.616;37.932
-1.518;-1.634;37.933
-1.518;-1.657;37.934
-1.517;-1.676;37.934
-1.517;-1.694;37.934
-1.520;-1.715;37.951
-1.532;-1.758;38.012
-1.533;-1.776;38.018
-1.534;-1.793;38.025
-1.531;-1.914;38.022
-1.527;-1.947;38.007
-1.520;-1.999;37.983
-1.516;-2.055;37.971
-1.516;-2.073;37.970
-1.517;-2.095;37.978
-1.518;-2.109;37.985
-1.519;-2.244;38.007
-1.518;-2.308;38.005
-1.517;-2.344;38.005
-1.516;-2.353;38.001
-1.514;-2.422;38.001
-1.512;-2.435;37.992
-1.513;-2.453;38.000
-1.514;-2.462;38.007
-1.513;-2.476;38.001
-1.509;-2.526;37.990
-1.503;-2.544;37.965
-1.494;-2.580;37.925
-1.493;-2.616;37.926
-1.495;-2.648;37.938
-1.501;-2.684;37.968
-1.498;-2.752;37.961
-1.493;-2.760;37.940
-1.493;-2.778;37.944
-1.481;-2.893;37.899
-1.481;-2.916;37.899
-1.467;-2.962;37.840
-1.453;-3.007;37.783
-1.451;-3.015;37.773
-1.449;-3.028;37.766
-1.445;-3.133;37.757
-1.444;-3.173;37.758
-1.419;-3.480;37.678
-1.418;-3.493;37.671
-1.415;-3.513;37.662
-1.418;-3.694;37.697
-1.418;-3.703;37.695
-1.420;-3.709;37.705
-1.430;-3.822;37.764
-1.429;-3.826;37.761
-1.417;-3.893;37.710
-1.415;-3.909;37.702
-1.403;-3.985;37.658
-1.401;-3.992;37.649
-1.392;-4.047;37.614
-1.386;-4.086;37.588
-1.381;-4.095;37.569
-1.370;-4.146;37.521
-1.367;-4.157;37.508
-1.363;-4.161;37.491
-1.356;-4.163;37.458
-1.353;-4.191;37.449
-1.351;-4.202;37.441
-1.338;-4.245;37.383
-1.322;-4.262;37.314
-1.310;-4.287;37.261
-1.310;-4.317;37.260
-1.505;-1.399;37.824
-1.506;-1.416;37.830
-1.516;-1.498;37.889
-1.518;-1.574;37.904
-1.523;-1.598;37.932
-1.528;-1.717;37.966
-1.531;-1.729;37.982
-1.536;-1.750;38.005
-1.536;-1.904;38.026
-1.533;-1.933;38.013
-1.526;-1.985;37.989
-1.528;-2.189;38.016
-1.521;-2.367;38.007
-1.527;-2.380;38.032
-1.516;-2.517;37.999
-1.500;-2.571;37.930
-1.498;-2.594;37.922
-1.499;-2.634;37.931
-1.502;-2.657;37.951
-1.504;-2.747;37.969
-1.500;-2.770;37.950
-1.497;-2.792;37.939
-1.483;-2.924;37.889
-1.470;-2.966;37.835
-1.466;-2.978;37.816
-1.452;-3.037;37.759
-1.446;-3.105;37.740
-1.448;-3.150;37.755
-1.418;-3.530;37.654
-1.417;-3.591;37.656
-1.417;-3.605;37.657
-1.418;-3.614;37.663
-1.429;-3.735;37.727
-1.431;-3.806;37.747
-1.432;-3.834;37.753
-1.429;-3.845;37.741
-1.417;-3.921;37.695
-1.416;-3.934;37.689
-1.401;-4.011;37.630
-1.399;-4.022;37.620
-1.384;-4.112;37.564
-1.357;-4.172;37.442
-1.342;-4.236;37.383
-1.329;-4.256;37.324
-1.323;-4.267;37.298
-1.308;-4.327;37.233
-1.510;-1.398;37.827
-1.509;-1.408;37.825
-1.517;-1.460;37.868
-1.523;-1.515;37.897
-1.523;-1.538;37.901
-1.522;-1.556;37.901
-1.535;-1.721;37.977
-1.538;-1.737;37.992
-1.545;-1.802;38.030
-1.549;-1.823;38.054
-1.550;-1.836;38.059
-1.548;-1.851;38.051
-1.534;-1.957;38.000
-1.533;-1.971;37.994
-1.525;-2.037;37.965
-1.531;-2.130;38.001
-1.533;-2.139;38.012
-1.533;-2.152;38.015
-1.531;-2.175;38.010
-1.531;-2.216;38.013
-1.530;-2.230;38.009
-1.528;-2.321;38.008
-1.528;-2.335;38.010
-1.515;-2.535;37.973
-1.508;-2.563;37.943
-1.502;-2.612;37.921
-1.509;-2.666;37.962
-1.517;-2.698;37.999
-1.515;-2.712;37.994
-1.499;-2.814;37.929
-1.485;-2.933;37.877
-1.482;-2.941;37.864
-1.466;-2.995;37.798
-1.454;-3.049;37.746
-1.451;-3.092;37.737
-1.453;-3.115;37.750
-1.456;-3.121;37.763
-1.456;-3.139;37.769
-1.435;-3.440;37.706
-1.424;-3.518;37.659
-1.421;-3.551;37.650
-1.422;-3.570;37.655
-1.432;-3.653;37.711
-1.433;-3.722;37.725
-1.433;-3.754;37.730
-1.431;-3.766;37.722
-1.432;-3.794;37.729
-1.418;-3.950;37.680
-1.417;-3.958;37.677
-1.401;-4.030;37.612
-1.403;-4.054;37.621
-1.386;-4.128;37.554
-1.375;-4.161;37.508
-1.356;-4.207;37.422
-1.354;-4.222;37.414
-1.322;-4.304;37.275
-1.313;-4.316;37.238
-1.524;-1.473;37.877
-1.525;-1.490;37.885
-1.546;-1.763;38.009
-1.551;-1.811;38.037
-1.551;-1.861;38.045
-1.549;-1.875;38.037
-1.548;-1.890;38.031
-1.541;-1.943;38.006
-1.536;-1.981;37.988
-1.534;-1.995;37.981
-1.532;-2.014;37.971
-1.534;-2.117;37.993
-1.534;-2.235;38.008
-1.533;-2.253;38.003
-1.532;-2.276;38.001
-1.532;-2.294;38.002
-1.533;-2.303;38.010
-1.532;-2.317;38.007
-1.532;-2.399;38.017
-1.531;-2.408;38.010
-1.529;-2.453;38.009
-1.528;-2.499;38.009
-1.517;-2.544;37.961
-1.515;-2.554;37.952
-1.514;-2.657;37.959
-1.517;-2.676;37.976
-1.519;-2.680;37.987
-1.518;-2.721;37.987
-1.516;-2.734;37.977
-1.513;-2.748;37.967
-1.502;-2.823;37.924
-1.501;-2.836;37.919
-1.499;-2.854;37.912
-1.497;-2.872;37.906
-1.484;-2.949;37.852
-1.472;-2.991;37.805
-1.456;-3.062;37.737
-1.455;-3.070;37.734
-1.463;-3.117;37.774
-1.437;-3.452;37.691
-1.434;-3.468;37.680
-1.426;-3.601;37.660
-1.436;-3.671;37.711
-1.434;-3.683;37.702
-1.435;-3.715;37.713
-1.435;-3.774;37.718
-1.436;-3.853;37.733
-1.434;-3.864;37.722
-1.420;-3.971;37.672
-1.418;-3.983;37.664
-1.406;-4.067;37.619
-1.403;-4.077;37.605
-1.363;-4.197;37.434
-1.340;-4.247;37.335
-1.328;-4.271;37.280
-1.323;-4.283;37.259
-1.314;-4.329;37.222
-1.311;-4.343;37.211
-1.524;-1.435;37.853
-1.526;-1.452;37.861
-1.532;-1.565;37.901
-1.536;-1.693;37.936
-1.551;-1.776;38.014
-1.552;-1.794;38.021
-1.551;-1.899;38.025
-1.547;-1.928;38.011
-1.534;-2.033;37.963
-1.536;-2.073;37.975
-1.537;-2.095;37.981
-1.537;-2.109;37.986
-1.541;-2.162;38.008
-1.539;-2.176;38.002
-1.538;-2.194;38.000
-1.538;-2.213;37.999
-1.537;-2.335;38.007
-1.535;-2.358;38.001
-1.535;-2.367;38.003
-1.537;-2.376;38.015
-1.533;-2.417;38.001
-1.533;-2.458;38.006
-1.531;-2.476;37.998
-1.528;-2.522;37.987
-1.514;-2.576;37.932
-1.511;-2.608;37.919
-1.516;-2.630;37.945
-1.517;-2.757;37.961
-1.501;-2.876;37.903
-1.500;-2.894;37.898
-1.486;-2.958;37.841
-1.480;-2.983;37.820
-1.473;-3.008;37.788
-1.470;-3.016;37.778
-1.468;-3.029;37.769
-1.462;-3.102;37.748
-1.469;-3.127;37.784
-1.467;-3.135;37.777
-1.438;-3.477;37.677
-1.434;-3.505;37.662
-1.431;-3.602;37.661
-1.436;-3.695;37.695
-1.436;-3.704;37.694
-1.439;-3.733;37.713
-1.439;-3.783;37.718
-1.448;-3.818;37.764
-1.436;-3.877;37.715
-1.435;-3.893;37.709
-1.433;-3.906;37.702
-1.419;-3.993;37.649
-1.412;-4.023;37.618
-1.404;-4.087;37.588
-1.401;-4.098;37.577
-1.396;-4.125;37.557
-1.390;-4.136;37.530
-1.374;-4.169;37.461
-1.361;-4.213;37.409
-1.358;-4.223;37.395
-1.358;-4.231;37.393
-1.349;-4.243;37.353
-1.343;-4.254;37.328
-1.339;-4.257;37.308
-1.329;-4.277;37.266
-1.326;-4.313;37.259
-1.321;-4.320;37.236
-1.315;-4.351;37.208
-1.526;-1.392;37.834
-1.526;-1.410;37.838
-1.528;-1.422;37.850
-1.541;-1.571;37.924
-1.542;-1.579;37.931
-1.542;-1.598;37.932
-1.542;-1.616;37.932
-1.541;-1.634;37.932
-1.541;-1.653;37.931
-1.539;-1.676;37.928
-1.551;-1.729;37.986
-1.552;-1.737;37.994
-1.554;-1.754;38.002
-1.555;-1.767;38.008
-1.562;-1.846;38.051
-1.553;-1.919;38.015
-1.546;-1.967;37.991
-1.540;-2.019;37.966
-1.539;-2.055;37.969
-1.547;-2.134;38.013
-1.537;-2.436;37.997
-1.537;-2.490;38.006
-1.535;-2.513;37.999
-1.523;-2.567;37.950
-1.516;-2.590;37.918
-1.520;-2.621;37.943
-1.522;-2.635;37.952
-1.529;-2.667;37.987
-1.529;-2.708;37.991
-1.519;-2.770;37.952
-1.517;-2.779;37.945
-1.503;-2.916;37.897
-1.501;-2.925;37.888
-1.488;-2.975;37.832
-1.471;-3.037;37.761
-1.465;-3.062;37.740
-1.464;-3.088;37.737
-1.468;-3.098;37.755
-1.475;-3.114;37.787
-1.448;-3.445;37.701
-1.440;-3.493;37.668
-1.452;-3.813;37.759
-1.449;-3.834;37.750
-1.436;-3.914;37.696
-1.404;-4.110;37.571
-1.389;-4.149;37.507
-1.387;-4.161;37.501
-1.374;-4.174;37.444
-1.372;-4.189;37.435
-1.354;-4.235;37.357
-1.341;-4.260;37.300
-1.539;-1.494;37.884
-1.541;-1.516;37.894
-1.541;-1.533;37.898
-1.541;-1.552;37.899
-1.543;-1.564;37.910
-1.554;-1.716;37.979
-1.568;-1.823;38.054
-1.568;-1.836;38.056
-1.555;-1.938;38.005
-1.553;-1.952;37.997
-1.545;-2.041;37.969
-1.546;-2.190;37.993
-1.547;-2.254;38.002
-1.546;-2.272;38.001
-1.549;-2.298;38.019
-1.545;-2.358;38.005
-1.545;-2.372;38.009
-1.534;-2.531;37.973
-1.526;-2.621;37.949
-1.528;-2.635;37.957
-1.536;-2.662;37.996
-1.536;-2.676;37.997
-1.534;-2.699;37.994
-1.519;-2.797;37.934
-1.518;-2.805;37.930
-1.503;-2.933;37.875
-1.484;-3.000;37.797
-1.472;-3.054;37.748
-1.469;-3.071;37.737
-1.477;-3.100;37.778
-1.479;-3.114;37.789
-1.454;-3.441;37.707
-1.441;-3.514;37.657
-1.439;-3.530;37.650
-1.438;-3.552;37.648
-1.439;-3.570;37.654
-1.439;-3.593;37.657
-1.440;-3.611;37.663
-1.451;-3.758;37.726
-1.451;-3.800;37.735
-1.438;-3.934;37.686
-1.436;-3.947;37.681
-1.423;-4.012;37.627
-1.421;-4.033;37.623
-1.422;-4.052;37.626
-1.420;-4.064;37.621
-1.406;-4.122;37.562
-1.395;-4.137;37.513
-1.390;-4.160;37.496
-1.376;-4.189;37.434
-1.358;-4.239;37.355
-1.332;-4.288;37.241
-1.335;-4.328;37.263
-1.537;-1.404;37.845
-1.543;-1.477;37.878
-1.544;-1.507;37.887
-1.551;-1.593;37.931
-1.551;-1.611;37.931
-1.570;-1.815;38.040
-1.570;-1.856;38.044
-1.567;-1.875;38.034
-1.554;-1.976;37.984
-1.552;-1.995;37.975
-1.548;-2.028;37.964
-1.554;-2.117;37.999
-1.556;-2.125;38.010
-1.555;-2.139;38.007
-1.554;-2.153;38.002
-1.552;-2.172;37.996
-1.551;-2.217;37.996
-1.552;-2.235;38.003
-1.555;-2.280;38.020
-1.554;-2.312;38.018
-1.551;-2.322;38.006
-1.551;-2.335;38.008
-1.551;-2.381;38.016
-1.551;-2.394;38.016
-1.536;-2.540;37.963
-1.534;-2.558;37.957
-1.527;-2.594;37.928
-1.530;-2.608;37.945
-1.539;-2.649;37.988
-1.536;-2.717;37.984
-1.534;-2.730;37.975
-1.520;-2.819;37.922
-1.519;-2.832;37.917
-1.517;-2.850;37.910
-1.504;-2.942;37.862
-1.492;-2.992;37.812
-1.487;-3.008;37.790
-1.484;-3.017;37.780
-1.476;-3.076;37.748
-1.484;-3.101;37.786
-1.454;-3.452;37.688
-1.455;-3.650;37.714
-1.455;-3.672;37.714
-1.453;-3.716;37.711
-1.452;-3.733;37.708
-1.454;-3.767;37.724
-1.452;-3.784;37.716
-1.456;-3.842;37.741
-1.454;-3.853;37.730
-1.450;-3.873;37.717
-1.440;-3.955;37.678
-1.438;-3.972;37.671
-1.422;-4.071;37.611
-1.420;-4.082;37.600
-1.409;-4.130;37.556
-1.402;-4.137;37.528
-1.392;-4.171;37.484
-1.376;-4.206;37.413
-1.372;-4.225;37.401
-1.367;-4.241;37.379
-1.360;-4.247;37.348
-1.345;-4.268;37.281
-1.339;-4.279;37.255
-1.336;-4.306;37.242
-1.330;-4.334;37.221
-1.324;-4.335;37.191
-1.323;-4.342;37.187
-1.541;-1.382;37.840
-1.541;-1.391;37.841
-1.543;-1.452;37.859
-1.545;-1.465;37.867
-1.554;-1.558;37.919
-1.557;-1.574;37.932
-1.556;-1.634;37.934
-1.555;-1.652;37.933
-1.557;-1.688;37.943
-1.561;-1.699;37.964
-1.566;-1.742;37.992
-1.570;-1.781;38.012
-1.571;-1.798;38.021
-1.573;-1.807;38.029
-1.555;-2.037;37.973
-1.556;-2.054;37.980
-1.555;-2.077;37.978
-1.556;-2.095;37.984
-1.554;-2.195;37.985
-1.558;-2.244;38.010
-1.558;-2.253;38.011
-1.556;-2.353;38.012
-1.554;-2.404;38.008
-1.552;-2.413;38.002
-1.552;-2.436;38.004
-1.552;-2.454;38.004
-1.538;-2.572;37.954
-1.535;-2.581;37.939
-1.536;-2.613;37.951
-1.542;-2.703;37.988
-1.536;-2.744;37.965
-1.533;-2.766;37.952
-1.519;-2.872;37.901
-1.515;-2.925;37.886
-1.506;-2.950;37.848
-1.486;-3.029;37.769
-1.485;-3.038;37.763
-1.483;-3.046;37.756
-1.482;-3.064;37.754
-1.488;-3.088;37.784
-1.455;-3.473;37.676
-1.456;-3.684;37.703
-1.454;-3.692;37.695
-1.455;-3.747;37.706
-1.458;-3.776;37.720
-1.457;-3.866;37.727
-1.453;-3.895;37.713
-1.440;-3.984;37.662
-1.437;-3.994;37.648
-1.396;-4.184;37.482
-1.387;-4.188;37.444
-1.381;-4.207;37.416
-1.372;-4.242;37.379
